window_idx,window_start,window_end,center_date,spectral_gap,entropy_production,mean_irreversibility,vamp2_score,leading_eigenvalue_mag,second_eigenvalue_mag,eig_mag_0,eig_mag_1,eig_mag_2,eig_mag_3,eig_mag_4
339,1695,2195,2000-10-18 00:00:00,0.31605244002320576,10.979734420776367,2.0908024311065674,0.45416292548179626,0.2408028393983841,0.20592109858989716,0.2408028393983841,0.20592109858989716,0.19545218348503113,0.19545218348503113,0.03552093729376793
340,1700,2200,2000-10-25 00:00:00,0.311048459063329,11.11064624786377,2.1611592769622803,0.48865216970443726,0.24924421310424805,0.21113821864128113,0.24924421310424805,0.21113821864128113,0.19674047827720642,0.19674047827720642,0.03533292934298515
341,1705,2205,2000-11-01 00:00:00,0.31327932147028414,11.040023803710938,2.1318273544311523,0.49241161346435547,0.2498113512992859,0.2087962031364441,0.2498113512992859,0.2087962031364441,0.1978044956922531,0.1978044956922531,0.03517027944326401
342,1710,2210,2000-11-08 00:00:00,0.3143399018924749,10.973881721496582,2.1331162452697754,0.48995399475097656,0.24781911075115204,0.20769190788269043,0.24781911075115204,0.20769190788269043,0.1991768777370453,0.1991768777370453,0.0349513404071331
343,1715,2215,2000-11-15 00:00:00,0.3156676342758723,10.868413925170898,2.132392168045044,0.48363062739372253,0.246648371219635,0.20631767809391022,0.246648371219635,0.20631767809391022,0.19914229214191437,0.19914229214191437,0.034815382212400436
344,1720,2220,2000-11-22 00:00:00,0.31719245485744735,10.7885103225708,2.1322007179260254,0.47898727655410767,0.24623242020606995,0.2047506719827652,0.24623242020606995,0.2047506719827652,0.1991887390613556,0.1991887390613556,0.03499319404363632
345,1725,2225,2000-11-30 00:00:00,0.31721277525747976,10.783447265625,2.132585048675537,0.4789471924304962,0.24629586935043335,0.2047298699617386,0.24629586935043335,0.2047298699617386,0.19921045005321503,0.19921045005321503,0.03505691885948181
346,1730,2230,2000-12-07 00:00:00,0.3200058598072991,10.688188552856445,2.1284189224243164,0.4743006229400635,0.24505183100700378,0.20189060270786285,0.24505183100700378,0.20189060270786285,0.19922414422035217,0.19922414422035217,0.03508462756872177
347,1735,2235,2000-12-14 00:00:00,0.31964001788121915,10.640260696411133,2.1288657188415527,0.47310635447502136,0.24482107162475586,0.20226024091243744,0.24482107162475586,0.20226024091243744,0.1979062706232071,0.1979062706232071,0.03493732959032059
348,1740,2240,2000-12-21 00:00:00,0.3199962797457524,10.574202537536621,2.1243042945861816,0.46918022632598877,0.24432244896888733,0.20190027356147766,0.24432244896888733,0.20190027356147766,0.19684405624866486,0.19684405624866486,0.03501823917031288
349,1745,2245,2000-12-29 00:00:00,0.31469218580175057,10.766822814941406,2.183626651763916,0.5063820481300354,0.24446101486682892,0.20732639729976654,0.24446101486682892,0.20732639729976654,0.2011803686618805,0.2011803686618805,0.034717876464128494
350,1750,2250,2001-01-08 00:00:00,0.2997760518384773,6.5905656814575195,2.4335439205169678,0.5173335075378418,0.25821593403816223,0.22338014841079712,0.25821593403816223,0.22338014841079712,0.22338014841079712,0.22080159187316895,0.008928639814257622
351,1755,2255,2001-01-16 00:00:00,0.2989682469231,6.5245466232299805,2.2647221088409424,0.5322306156158447,0.2628103494644165,0.22428421676158905,0.2628103494644165,0.22428421676158905,0.22428421676158905,0.2238403856754303,0.004234917461872101
352,1760,2260,2001-01-23 00:00:00,0.2966899303660924,6.547972202301025,2.272775411605835,0.5313027501106262,0.26517099142074585,0.22685378789901733,0.26517099142074585,0.22685378789901733,0.22685378789901733,0.22077997028827667,0.005279567092657089
353,1765,2265,2001-01-30 00:00:00,0.2940568987133504,6.4165730476379395,2.2631518840789795,0.5257645845413208,0.26504528522491455,0.2298600971698761,0.26504528522491455,0.2298600971698761,0.2298600971698761,0.21952232718467712,0.0005436776555143297
354,1770,2270,2001-02-06 00:00:00,0.295303226750797,6.079655170440674,2.244380474090576,0.5192469358444214,0.26421743631362915,0.22843211889266968,0.26421743631362915,0.22843211889266968,0.22843211889266968,0.2150188833475113,0.0019129452994093299
355,1775,2275,2001-02-13 00:00:00,0.29530643822440683,6.121600151062012,2.2404892444610596,0.5175597667694092,0.2652583718299866,0.2284284383058548,0.2652583718299866,0.2284284383058548,0.2284284383058548,0.21497546136379242,0.0004421408521011472
356,1780,2280,2001-02-21 00:00:00,0.29373270653269284,6.111533164978027,2.241956949234009,0.5154958367347717,0.2643643319606781,0.23023299872875214,0.2643643319606781,0.23023299872875214,0.23023299872875214,0.2126452773809433,0.0004876133752986789
357,1785,2285,2001-02-28 00:00:00,0.2939264127148619,6.125457286834717,2.250102996826172,0.5151299238204956,0.2658485472202301,0.23001009225845337,0.2658485472202301,0.23001009225845337,0.23001009225845337,0.21631284058094025,4.7544610424665734e-05
358,1790,2290,2001-03-07 00:00:00,0.29290956392080714,6.116389751434326,2.2673068046569824,0.517189085483551,0.26410454511642456,0.2311825007200241,0.26410454511642456,0.2311825007200241,0.2311825007200241,0.2158270925283432,0.0010817947331815958
359,1795,2295,2001-03-14 00:00:00,0.2708161262405206,4.878815174102783,2.5911240577697754,0.5797188878059387,0.2820529639720917,0.258184552192688,0.2820529639720917,0.258184552192688,0.2241230458021164,0.2241230458021164,0.005737205967307091
360,1800,2300,2001-03-21 00:00:00,0.2707769761121189,4.830270767211914,2.4159717559814453,0.584079384803772,0.2775408625602722,0.2582350969314575,0.2775408625602722,0.2582350969314575,0.22582025825977325,0.22582025825977325,0.005805992521345615
361,1805,2305,2001-03-28 00:00:00,0.27079509594412005,4.83064079284668,2.408175230026245,0.5842741131782532,0.2775403559207916,0.2582117021083832,0.2775403559207916,0.2582117021083832,0.2258101850748062,0.2258101850748062,0.005841866135597229
362,1810,2310,2001-04-04 00:00:00,0.27083838244220876,4.824220657348633,2.40381121635437,0.5843874216079712,0.27689889073371887,0.25815582275390625,0.27689889073371887,0.25815582275390625,0.22553077340126038,0.22553077340126038,0.006153799127787352
363,1815,2315,2001-04-11 00:00:00,0.2697130053886134,4.895452976226807,2.5494472980499268,0.6115965247154236,0.2815634608268738,0.2596125304698944,0.2815634608268738,0.2596125304698944,0.23281802237033844,0.23281802237033844,0.013268391601741314
364,1820,2320,2001-04-19 00:00:00,0.2382934926581468,3.9121649265289307,2.4681360721588135,0.5404748916625977,0.3037751317024231,0.3037751317024231,0.3037751317024231,0.3037751317024231,0.24751190841197968,0.14354544878005981,0.004061591345816851
365,1825,2325,2001-04-26 00:00:00,0.2570350160449585,3.9986815452575684,2.4957642555236816,0.5631298422813416,0.2766021490097046,0.2766021490097046,0.2766021490097046,0.2766021490097046,0.238491028547287,0.16705700755119324,0.02423980087041855
366,1830,2330,2001-05-03 00:00:00,0.2539964905897848,3.9561657905578613,2.459627866744995,0.5611537098884583,0.2808365523815155,0.2808365523815155,0.2808365523815155,0.2808365523815155,0.23736216127872467,0.16372443735599518,0.023523632436990738
367,1835,2335,2001-05-10 00:00:00,0.25428322999450714,3.867738962173462,2.4695634841918945,0.5512800216674805,0.2804342210292816,0.2804342210292816,0.2804342210292816,0.2804342210292816,0.2303505837917328,0.15600784122943878,0.023487791419029236
368,1840,2340,2001-05-17 00:00:00,0.26063689174132254,3.9722869396209717,2.410257339477539,0.5441359281539917,0.2716653048992157,0.2716653048992157,0.2716653048992157,0.2716653048992157,0.22817067801952362,0.1663188338279724,0.029172619804739952
369,1845,2345,2001-05-24 00:00:00,0.26084529355017044,3.8969955444335938,2.4364638328552246,0.5403927564620972,0.2713823914527893,0.2713823914527893,0.2713823914527893,0.2713823914527893,0.22088289260864258,0.16884949803352356,0.034442514181137085
370,1850,2350,2001-06-01 00:00:00,0.25860330043384727,3.8991596698760986,2.4490365982055664,0.5495883822441101,0.274441659450531,0.274441659450531,0.274441659450531,0.274441659450531,0.2203838974237442,0.16814376413822174,0.035649899393320084
371,1855,2355,2001-06-08 00:00:00,0.25919424541318653,3.8947536945343018,2.4329545497894287,0.5501119494438171,0.2736319899559021,0.2736319899559021,0.2736319899559021,0.2736319899559021,0.2208753526210785,0.16785156726837158,0.03561236336827278
372,1860,2360,2001-06-15 00:00:00,0.25996202912767225,3.8811919689178467,2.4222943782806396,0.5429698824882507,0.272583544254303,0.272583544254303,0.272583544254303,0.272583544254303,0.21954593062400818,0.166805237531662,0.03524602949619293
373,1865,2365,2001-06-22 00:00:00,0.26084876090865616,3.86822247505188,2.4188506603240967,0.5330461263656616,0.27137765288352966,0.27137765288352966,0.27137765288352966,0.27137765288352966,0.21559858322143555,0.16781918704509735,0.03477097675204277
374,1870,2370,2001-06-29 00:00:00,0.26569492154518115,3.8689684867858887,2.394265651702881,0.5284907817840576,0.2648809850215912,0.2648809850215912,0.2648809850215912,0.2648809850215912,0.21537388861179352,0.16963426768779755,0.030424771830439568
375,1875,2375,2001-07-09 00:00:00,0.26788801457842737,3.7696304321289062,2.3739843368530273,0.525360107421875,0.26199230551719666,0.26199230551719666,0.26199230551719666,0.26199230551719666,0.20075105130672455,0.15968292951583862,0.02906516008079052
376,1880,2380,2001-07-16 00:00:00,0.2633833077298603,3.9813499450683594,2.3181416988372803,0.4971240758895874,0.2679602801799774,0.2679602801799774,0.2679602801799774,0.2679602801799774,0.1961972564458847,0.15368901193141937,0.02532772719860077
377,1885,2385,2001-07-23 00:00:00,0.2640464045742518,3.665297508239746,2.6924195289611816,0.49012744426727295,0.2670733332633972,0.2670733332633972,0.2670733332633972,0.2670733332633972,0.1953752189874649,0.16962575912475586,0.013368542306125164
378,1890,2390,2001-07-30 00:00:00,0.22771558973256192,13.888397216796875,2.8439204692840576,0.8260857462882996,0.3970397412776947,0.32027414441108704,0.3970397412776947,0.32027414441108704,0.16408340632915497,0.16408340632915497,0.00912779662758112
379,1895,2395,2001-08-06 00:00:00,0.17463454203921291,20.63043785095215,2.6405797004699707,0.8016234636306763,0.4783291816711426,0.41762444376945496,0.4783291816711426,0.41762444376945496,0.13776211440563202,0.13776211440563202,0.10634664446115494
380,1900,2400,2001-08-13 00:00:00,0.1775728089252216,21.111454010009766,2.4297702312469482,0.7728660106658936,0.48544490337371826,0.41153383255004883,0.48544490337371826,0.41153383255004883,0.11872678995132446,0.11872678995132446,0.08162512630224228
381,1905,2405,2001-08-20 00:00:00,0.17635626412330133,21.263519287109375,2.4002537727355957,0.7661203742027283,0.4778815805912018,0.41404470801353455,0.4778815805912018,0.41404470801353455,0.11687126755714417,0.11687126755714417,0.07349744439125061
382,1910,2410,2001-08-27 00:00:00,0.17676054388974502,21.04532241821289,2.3996920585632324,0.7619136571884155,0.47815120220184326,0.41320860385894775,0.47815120220184326,0.41320860385894775,0.1127236858010292,0.1127236858010292,0.07342126220464706
383,1915,2415,2001-09-04 00:00:00,0.177861384186995,20.804800033569336,2.4161713123321533,0.756251335144043,0.47611990571022034,0.4109404683113098,0.47611990571022034,0.4109404683113098,0.11202161759138107,0.11202161759138107,0.07023116946220398
384,1920,2420,2001-09-17 00:00:00,0.1797727320835491,20.83146095275879,2.3721230030059814,0.7404611110687256,0.4676297605037689,0.40703192353248596,0.4676297605037689,0.40703192353248596,0.11113010346889496,0.11113010346889496,0.06839708238840103
385,1925,2425,2001-09-24 00:00:00,0.17979506501448578,20.83794403076172,2.3765034675598145,0.7373827695846558,0.4672349989414215,0.4069864749908447,0.4672349989414215,0.4069864749908447,0.11120562255382538,0.11120562255382538,0.06827563047409058
386,1930,2430,2001-10-01 00:00:00,0.18121781395756895,20.749357223510742,2.376831293106079,0.7328374981880188,0.46739673614501953,0.40410155057907104,0.46739673614501953,0.40410155057907104,0.11035148799419403,0.11035148799419403,0.07011978328227997
387,1935,2435,2001-10-08 00:00:00,0.18583056754734767,20.43927764892578,2.4010066986083984,0.7037239670753479,0.46465930342674255,0.39488810300827026,0.46465930342674255,0.39488810300827026,0.11419924348592758,0.11419924348592758,0.05449119582772255
388,1940,2440,2001-10-15 00:00:00,0.18962541287854057,20.753164291381836,2.341475486755371,0.6940737962722778,0.45285844802856445,0.38746604323387146,0.45285844802856445,0.38746604323387146,0.10372012853622437,0.10372012853622437,0.03889838606119156
389,1945,2445,2001-10-22 00:00:00,0.24339983947251329,17.638458251953125,2.1523656845092773,0.6439422369003296,0.39760881662368774,0.2961174249649048,0.39760881662368774,0.2961174249649048,0.1328156292438507,0.1328156292438507,0.12348446249961853
390,1950,2450,2001-10-29 00:00:00,0.23643421140149598,18.536022186279297,2.0099663734436035,0.6132237911224365,0.3780860900878906,0.3066123425960541,0.3780860900878906,0.3066123425960541,0.13554233312606812,0.13554233312606812,0.10013600438833237
391,1955,2455,2001-11-05 00:00:00,0.2362275571197144,18.596637725830078,2.005709409713745,0.6138295531272888,0.377437025308609,0.3069293200969696,0.377437025308609,0.3069293200969696,0.1361064314842224,0.1361064314842224,0.09960479289293289
392,1960,2460,2001-11-12 00:00:00,0.23748250090627582,18.433597564697266,2.006466865539551,0.6139044165611267,0.3790549635887146,0.3050094544887543,0.3790549635887146,0.3050094544887543,0.1364184468984604,0.1364184468984604,0.10087627172470093
393,1965,2465,2001-11-19 00:00:00,0.23431115291797971,18.62228012084961,2.018048048019409,0.6148539185523987,0.37815603613853455,0.3098844587802887,0.37815603613853455,0.3098844587802887,0.1367715746164322,0.1367715746164322,0.09837564826011658
394,1970,2470,2001-11-27 00:00:00,0.23512820740246393,18.593196868896484,2.0133934020996094,0.6099138855934143,0.37808069586753845,0.3086210787296295,0.37808069586753845,0.3086210787296295,0.13606205582618713,0.13606205582618713,0.09817881882190704
395,1975,2475,2001-12-04 00:00:00,0.2392897472632248,18.36790657043457,2.0037155151367188,0.5996013879776001,0.3790399432182312,0.3022657334804535,0.3790399432182312,0.3022657334804535,0.13727112114429474,0.13727112114429474,0.09648532420396805
396,1980,2480,2001-12-11 00:00:00,0.23777560959109798,18.460044860839844,2.037719249725342,0.6088640689849854,0.37773022055625916,0.3045627772808075,0.37773022055625916,0.3045627772808075,0.1387968212366104,0.1387968212366104,0.10030220448970795
397,1985,2485,2001-12-18 00:00:00,0.2363546215012493,18.542943954467773,2.026944398880005,0.6081433892250061,0.37832701206207275,0.3067343831062317,0.37832701206207275,0.3067343831062317,0.13346251845359802,0.13346251845359802,0.10377603769302368
398,1990,2490,2001-12-26 00:00:00,0.23078232124888814,18.63002586364746,2.0516464710235596,0.6089706420898438,0.38251304626464844,0.315400630235672,0.38251304626464844,0.315400630235672,0.13141053915023804,0.13141053915023804,0.10783924907445908
399,1995,2495,2002-01-03 00:00:00,0.2341021833973657,18.40971565246582,2.060816764831543,0.6121898293495178,0.39205649495124817,0.31020841002464294,0.39205649495124817,0.31020841002464294,0.13458378612995148,0.13458378612995148,0.12256274372339249
400,2000,2500,2002-01-10 00:00:00,0.23567141393127916,17.945308685302734,2.12605357170105,0.6291629672050476,0.39670300483703613,0.30778399109840393,0.39670300483703613,0.30778399109840393,0.14521342515945435,0.14521342515945435,0.1224948987364769
401,2005,2505,2002-01-17 00:00:00,0.22458979442851068,18.373079299926758,2.0816359519958496,0.6404055953025818,0.3969734013080597,0.3253190219402313,0.3969734013080597,0.3253190219402313,0.15029394626617432,0.15029394626617432,0.12029044330120087
402,2010,2510,2002-01-25 00:00:00,0.22439730553622117,18.292160034179688,2.0844643115997314,0.6347428560256958,0.39645230770111084,0.3256322741508484,0.39645230770111084,0.3256322741508484,0.14966663718223572,0.14966663718223572,0.11846673488616943
403,2015,2515,2002-02-01 00:00:00,0.22516062107330245,18.13487434387207,2.0918686389923096,0.6302015781402588,0.3962351381778717,0.32439184188842773,0.3962351381778717,0.32439184188842773,0.1496831178665161,0.1496831178665161,0.11758285760879517
404,2020,2520,2002-02-08 00:00:00,0.22892306672043244,17.8903865814209,2.0784077644348145,0.6257978677749634,0.39409372210502625,0.3183463513851166,0.39409372210502625,0.3183463513851166,0.14972609281539917,0.14972609281539917,0.12147217243909836
405,2025,2525,2002-02-15 00:00:00,0.2285399638818295,17.918676376342773,2.0737226009368896,0.6225505471229553,0.39286503195762634,0.31895673274993896,0.39286503195762634,0.31895673274993896,0.14946167171001434,0.14946167171001434,0.1212012767791748
406,2030,2530,2002-02-25 00:00:00,0.22920964338137492,17.864227294921875,2.075106143951416,0.622378945350647,0.3931911885738373,0.3178905248641968,0.3931911885738373,0.3178905248641968,0.1497117429971695,0.1497117429971695,0.12107779085636139
407,2035,2535,2002-03-04 00:00:00,0.2295095314627284,17.759103775024414,2.0821166038513184,0.6256565451622009,0.39181995391845703,0.31741422414779663,0.39181995391845703,0.31741422414779663,0.1497322916984558,0.1497322916984558,0.12249327450990677
408,2040,2540,2002-03-11 00:00:00,0.23058227182901642,17.744712829589844,2.1121253967285156,0.6392305493354797,0.39792272448539734,0.3157162666320801,0.39792272448539734,0.3157162666320801,0.15297956764698029,0.15297956764698029,0.1260346621274948
409,2045,2545,2002-03-18 00:00:00,0.22464320991634187,17.60050392150879,2.1350350379943848,0.6638001799583435,0.4087035655975342,0.3252321481704712,0.4087035655975342,0.3252321481704712,0.160293310880661,0.160293310880661,0.12038225680589676
410,2050,2550,2002-03-25 00:00:00,0.23330030504402788,16.41893196105957,2.128201723098755,0.662432074546814,0.4293493330478668,0.3114546537399292,0.4293493330478668,0.3114546537399292,0.19429439306259155,0.19429439306259155,0.12874357402324677
411,2055,2555,2002-04-02 00:00:00,0.2278151062622516,16.652490615844727,2.1207001209259033,0.6567034125328064,0.43955907225608826,0.3201148211956024,0.43955907225608826,0.3201148211956024,0.19495351612567902,0.19495351612567902,0.13239683210849762
412,2060,2560,2002-04-09 00:00:00,0.22452489044868879,16.749649047851562,2.1161036491394043,0.6535857915878296,0.44321689009666443,0.3254246115684509,0.44321689009666443,0.3254246115684509,0.1892804503440857,0.1892804503440857,0.14585497975349426
413,2065,2565,2002-04-16 00:00:00,0.2277024325363036,16.135711669921875,2.0968081951141357,0.6503016352653503,0.44421708583831787,0.32029521465301514,0.44421708583831787,0.32029521465301514,0.18703240156173706,0.18703240156173706,0.1527167111635208
414,2070,2570,2002-04-23 00:00:00,0.21842936381435477,16.735754013061523,2.129904270172119,0.6681011319160461,0.4519718587398529,0.3354954719543457,0.4519718587398529,0.3354954719543457,0.18335099518299103,0.18335099518299103,0.15071064233779907
415,2075,2575,2002-04-30 00:00:00,0.21993632025244816,16.574533462524414,2.1096572875976562,0.6699199080467224,0.45193320512771606,0.3329770863056183,0.45193320512771606,0.3329770863056183,0.18416257202625275,0.18416257202625275,0.15051181614398956
416,2080,2580,2002-05-07 00:00:00,0.22061408930750318,16.49143409729004,2.1090402603149414,0.6684253215789795,0.4523501694202423,0.3318505883216858,0.4523501694202423,0.3318505883216858,0.18410158157348633,0.18410158157348633,0.1505892425775528
417,2085,2585,2002-05-14 00:00:00,0.22027187841639395,16.521163940429688,2.111740827560425,0.6679637432098389,0.4522854685783386,0.33241888880729675,0.4522854685783386,0.33241888880729675,0.18403254449367523,0.18403254449367523,0.1498960256576538
418,2090,2590,2002-05-21 00:00:00,0.21877183300068953,16.624704360961914,2.1215410232543945,0.6765195727348328,0.45198115706443787,0.3349214792251587,0.45198115706443787,0.3349214792251587,0.1846153289079666,0.1846153289079666,0.1526394635438919
419,2095,2595,2002-05-29 00:00:00,0.21828739157538424,16.69875144958496,2.1202147006988525,0.67852783203125,0.45195144414901733,0.33573371171951294,0.45195144414901733,0.33573371171951294,0.18475034832954407,0.18475034832954407,0.15349295735359192
420,2100,2600,2002-06-05 00:00:00,0.21819775624854892,16.709150314331055,2.1240451335906982,0.6811268329620361,0.4523589611053467,0.3358842134475708,0.4523589611053467,0.3358842134475708,0.18490037322044373,0.18490037322044373,0.15483689308166504
421,2105,2605,2002-06-12 00:00:00,0.21861307914247535,16.6837100982666,2.1232056617736816,0.677376389503479,0.45240306854248047,0.3351874351501465,0.45240306854248047,0.3351874351501465,0.18457095324993134,0.18457095324993134,0.15345023572444916
422,2110,2610,2002-06-19 00:00:00,0.21914553684629015,16.696117401123047,2.1246728897094727,0.6802440881729126,0.45251190662384033,0.33429625630378723,0.45251190662384033,0.33429625630378723,0.18505780398845673,0.18505780398845673,0.15451933443546295
423,2115,2615,2002-06-26 00:00:00,0.21933656830978293,16.73021125793457,2.1257646083831787,0.680844783782959,0.4525718092918396,0.3339771032333374,0.4525718092918396,0.3339771032333374,0.18515834212303162,0.18515834212303162,0.15470324456691742
424,2120,2620,2002-07-03 00:00:00,0.219408843568811,16.677066802978516,2.126612901687622,0.6786891222000122,0.45237377285957336,0.3338564336299896,0.45237377285957336,0.3338564336299896,0.18501697480678558,0.18501697480678558,0.1535409539937973
425,2125,2625,2002-07-11 00:00:00,0.21943191146101776,16.618080139160156,2.1340315341949463,0.6799365878105164,0.45258116722106934,0.3338179290294647,0.45258116722106934,0.3338179290294647,0.18567989766597748,0.18567989766597748,0.1540532261133194
426,2130,2630,2002-07-18 00:00:00,0.22006429623665266,16.59830665588379,2.1285510063171387,0.6787213683128357,0.45144355297088623,0.3327640891075134,0.45144355297088623,0.3327640891075134,0.18620382249355316,0.18620382249355316,0.15263795852661133
427,2135,2635,2002-07-25 00:00:00,0.21998114818917675,16.61815071105957,2.1254351139068604,0.6791142821311951,0.4513046443462372,0.3329024612903595,0.4513046443462372,0.3329024612903595,0.18615616858005524,0.18615616858005524,0.15260082483291626
428,2140,2640,2002-08-01 00:00:00,0.21984120158743842,16.659122467041016,2.1291403770446777,0.6821573972702026,0.4513758718967438,0.3331354856491089,0.4513758718967438,0.3331354856491089,0.18633747100830078,0.18633747100830078,0.1534961313009262
429,2145,2645,2002-08-08 00:00:00,0.21983511839549413,16.595815658569336,2.1309564113616943,0.6806443929672241,0.45115548372268677,0.3331456184387207,0.45115548372268677,0.3331456184387207,0.1861467957496643,0.1861467957496643,0.1532023549079895
430,2150,2650,2002-08-15 00:00:00,0.21883721060655842,16.696043014526367,2.135066509246826,0.6834059953689575,0.45129871368408203,0.3348120152950287,0.45129871368408203,0.3348120152950287,0.1863025277853012,0.1863025277853012,0.15357564389705658
431,2155,2655,2002-08-22 00:00:00,0.21857449487899197,16.6947078704834,2.134443521499634,0.6851149797439575,0.4512081742286682,0.3352521061897278,0.4512081742286682,0.3352521061897278,0.18644270300865173,0.18644270300865173,0.15430806577205658
432,2160,2660,2002-08-29 00:00:00,0.21777111071099564,16.870466232299805,2.133211851119995,0.6928290128707886,0.45149219036102295,0.33660149574279785,0.45149219036102295,0.33660149574279785,0.18692366778850555,0.18692366778850555,0.15722888708114624
433,2165,2665,2002-09-06 00:00:00,0.2173374573097926,16.99797821044922,2.132887601852417,0.7003147006034851,0.4520329535007477,0.3373321294784546,0.4520329535007477,0.3373321294784546,0.18845021724700928,0.18845021724700928,0.15991196036338806
434,2170,2670,2002-09-13 00:00:00,0.22934097436896167,16.491886138916016,2.169546127319336,0.7110010981559753,0.4583874046802521,0.31768184900283813,0.4583874046802521,0.31768184900283813,0.19573000073432922,0.19573000073432922,0.18635593354701996
435,2175,2675,2002-09-20 00:00:00,0.19064579414135255,16.87757682800293,2.2338099479675293,0.853394627571106,0.5601994395256042,0.38549426198005676,0.5601994395256042,0.38549426198005676,0.2013312131166458,0.19572708010673523,0.19572708010673523
436,2180,2680,2002-09-27 00:00:00,0.19001233575532975,16.789459228515625,2.2301082611083984,0.8573735952377319,0.5598404407501221,0.38671717047691345,0.5598404407501221,0.38671717047691345,0.20308643579483032,0.19618342816829681,0.19618342816829681
437,2185,2685,2002-10-04 00:00:00,0.1895530019212705,16.843175888061523,2.229675054550171,0.8595760464668274,0.5597959160804749,0.38760635256767273,0.5597959160804749,0.38760635256767273,0.2034076303243637,0.19629904627799988,0.19629904627799988
438,2190,2690,2002-10-11 00:00:00,0.1889513203348311,16.859853744506836,2.2335593700408936,0.8621678352355957,0.5599627494812012,0.38877418637275696,0.5599627494812012,0.38877418637275696,0.2036311775445938,0.19638124108314514,0.19638124108314514
439,2195,2695,2002-10-18 00:00:00,0.1887807236275994,16.940771102905273,2.2280402183532715,0.8664727210998535,0.5594760179519653,0.3891059458255768,0.5594760179519653,0.3891059458255768,0.20430506765842438,0.19710507988929749,0.19710507988929749
440,2200,2700,2002-10-25 00:00:00,0.18654179483755143,17.247121810913086,2.2313694953918457,0.878034234046936,0.559253454208374,0.3934863209724426,0.559253454208374,0.3934863209724426,0.20557662844657898,0.19833049178123474,0.19833049178123474
441,2205,2705,2002-11-01 00:00:00,0.1867283667865084,17.277687072753906,2.230579137802124,0.8792515397071838,0.5622946619987488,0.3931194245815277,0.5622946619987488,0.3931194245815277,0.20460131764411926,0.19806557893753052,0.19806557893753052
442,2210,2710,2002-11-08 00:00:00,0.1863110750161609,17.358470916748047,2.2209911346435547,0.8832475543022156,0.5621644258499146,0.3939405083656311,0.5621644258499146,0.3939405083656311,0.2055709809064865,0.19845715165138245,0.19845715165138245
443,2215,2715,2002-11-15 00:00:00,0.1853364404697882,17.505048751831055,2.2195310592651367,0.890055775642395,0.5622342824935913,0.39586493372917175,0.5622342824935913,0.39586493372917175,0.20664577186107635,0.19900012016296387,0.19900012016296387
444,2220,2720,2002-11-22 00:00:00,0.184682073978613,17.60577392578125,2.217726945877075,0.8945187926292419,0.5621367692947388,0.3971622586250305,0.5621367692947388,0.3971622586250305,0.20730876922607422,0.19932571053504944,0.19932571053504944
445,2225,2725,2002-12-02 00:00:00,0.1837744191451729,17.726364135742188,2.2206356525421143,0.8983887434005737,0.5622764825820923,0.39896878600120544,0.5622764825820923,0.39896878600120544,0.2075985074043274,0.19942903518676758,0.19942903518676758
446,2230,2730,2002-12-09 00:00:00,0.1833496276408721,17.811126708984375,2.2189524173736572,0.9020273685455322,0.5620239973068237,0.3998170793056488,0.5620239973068237,0.3998170793056488,0.2081838995218277,0.1996254324913025,0.1996254324913025
447,2235,2735,2002-12-16 00:00:00,0.18296937375001082,17.950105667114258,2.216209888458252,0.9087456464767456,0.5620043277740479,0.40057796239852905,0.5620043277740479,0.40057796239852905,0.20975589752197266,0.20029185712337494,0.20029185712337494
448,2240,2740,2002-12-23 00:00:00,0.18282943486344083,17.99126434326172,2.2162058353424072,0.9107551574707031,0.5620332956314087,0.4008583426475525,0.5620332956314087,0.4008583426475525,0.21020933985710144,0.20042374730110168,0.20042374730110168
449,2245,2745,2002-12-31 00:00:00,0.18221845465050723,18.067195892333984,2.2164294719696045,0.9149081707000732,0.562035083770752,0.4020847976207733,0.562035083770752,0.4020847976207733,0.210695281624794,0.20065845549106598,0.20065845549106598
450,2250,2750,2003-01-08 00:00:00,0.18207920295931507,18.135374069213867,2.216012477874756,0.9164645671844482,0.5621830224990845,0.4023648500442505,0.5621830224990845,0.4023648500442505,0.21088692545890808,0.2007502317428589,0.2007502317428589
451,2255,2755,2003-01-15 00:00:00,0.18131164543942707,18.28348731994629,2.2141611576080322,0.9218646883964539,0.5621851682662964,0.4039120078086853,0.5621851682662964,0.4039120078086853,0.21152491867542267,0.20122268795967102,0.20122268795967102
452,2260,2760,2003-01-23 00:00:00,0.17931915945404758,18.55906105041504,2.2198233604431152,0.9321146607398987,0.5621098279953003,0.407956063747406,0.5621098279953003,0.407956063747406,0.21235139667987823,0.20197361707687378,0.20197361707687378
453,2265,2765,2003-01-30 00:00:00,0.177466600404998,18.795642852783203,2.227381944656372,0.9444168210029602,0.561506986618042,0.4117524325847626,0.561506986618042,0.4117524325847626,0.2141284942626953,0.20238487422466278,0.20238487422466278
454,2270,2770,2003-02-06 00:00:00,0.1772495805135817,18.854366302490234,2.2219996452331543,0.9525138139724731,0.5664064884185791,0.412199467420578,0.5664064884185791,0.412199467420578,0.21457503736019135,0.20376072824001312,0.20376072824001312
455,2275,2775,2003-02-13 00:00:00,0.1771053636457624,18.867673873901367,2.2180705070495605,0.9538846015930176,0.5660947561264038,0.41249680519104004,0.5660947561264038,0.41249680519104004,0.2147296518087387,0.2039140909910202,0.2039140909910202
